Dzien Miesiac Rok Godzina Minuta Sekunda Calkowite_CNR[mV] Odbite_CNR[mV] Dl_atmosfery_CNR[mV] Dl_ziemi_CNR[mV] Temperatura
24 10 2019 12 31 49 4.12650 1.12300 -0.71310 0.14620 25.18000 
24 10 2019 12 32 7 4.10960 1.11750 -0.71300 0.14380 25.17900 
24 10 2019 12 32 25 4.10150 1.11420 -0.71350 0.14320 25.18300 
24 10 2019 12 32 43 4.09870 1.11470 -0.71250 0.14140 25.18500 
24 10 2019 12 33 1 4.10490 1.11580 -0.71270 0.14080 25.18200 
24 10 2019 12 33 18 4.10250 1.11490 -0.71310 0.14370 25.18700 
24 10 2019 12 33 36 4.10520 1.11810 -0.71320 0.14240 25.17900 
24 10 2019 12 33 54 4.10230 1.11730 -0.71320 0.14460 25.17200 
24 10 2019 12 34 12 4.09240 1.11400 -0.71390 0.14500 25.17300 
24 10 2019 12 34 30 4.08040 1.11290 -0.71300 0.14260 25.17400 
24 10 2019 12 34 48 4.06810 1.10840 -0.71380 0.14750 25.17800 
24 10 2019 12 35 5 4.05840 1.10860 -0.70290 0.15260 25.18000 
24 10 2019 12 35 23 4.04450 1.10560 -0.71250 0.15690 25.19800 
24 10 2019 12 35 41 4.03800 1.10830 -0.71320 0.15590 25.20100 
24 10 2019 12 35 59 4.04220 1.11020 -0.71220 0.15350 25.19400 
24 10 2019 12 36 17 4.04130 1.10930 -0.71250 0.15480 25.18000 
24 10 2019 12 36 34 4.04220 1.10780 -0.71110 0.15490 25.19200 
24 10 2019 12 36 52 4.03600 1.10350 -0.71110 0.16130 25.20000 
24 10 2019 12 37 10 4.02230 1.10390 -0.71130 0.16730 25.20400 
24 10 2019 12 37 28 4.00780 1.10380 -0.71200 0.17230 25.22400 
24 10 2019 12 37 46 4.00600 1.10680 -0.71150 0.17370 25.24900 
24 10 2019 12 38 3 4.00300 1.10970 -0.71120 0.17270 25.26100 
24 10 2019 12 38 21 4.00060 1.10950 -0.71220 0.17090 25.27800 
24 10 2019 12 38 39 3.99410 1.10720 -0.71300 0.17350 25.28400 
24 10 2019 12 38 57 3.98770 1.10700 -0.71270 0.17630 25.29200 
24 10 2019 12 39 15 3.98070 1.10820 -0.71410 0.17700 25.30600 
24 10 2019 12 39 32 3.97710 1.10710 -0.71460 0.17070 25.31500 
24 10 2019 12 39 50 3.96840 1.10580 -0.71530 0.16900 25.31400 
24 10 2019 12 40 8 3.95540 1.10170 -0.71470 0.16690 25.33300 
24 10 2019 12 40 26 3.94730 1.10340 -0.71500 0.16480 25.33300 
24 10 2019 12 40 44 3.94050 1.09880 -0.71620 0.15260 25.29800 
24 10 2019 12 41 2 3.93270 1.09480 -0.71610 0.14750 25.29300 
24 10 2019 12 41 19 3.92160 1.08850 -0.71590 0.14930 25.28900 
24 10 2019 12 41 37 3.91380 1.09000 -0.71410 0.14700 25.28600 
24 10 2019 12 41 55 3.90710 1.08680 -0.71280 0.14630 25.28900 
24 10 2019 12 42 13 3.90040 1.08630 -0.71260 0.15110 25.28900 
24 10 2019 12 42 31 3.89640 1.08800 -0.71280 0.14620 25.28300 
24 10 2019 12 42 48 3.88680 1.08700 -0.71270 0.14870 25.28000 
24 10 2019 12 43 6 3.87440 1.08620 -0.71230 0.14760 25.26900 
24 10 2019 12 43 24 3.86130 1.08300 -0.71230 0.13680 25.24800 
24 10 2019 12 43 42 3.84950 1.07720 -0.71240 0.13600 25.24400 
24 10 2019 12 44 0 3.84530 1.07890 -0.71210 0.13670 25.22800 
24 10 2019 12 44 17 3.84780 1.07990 -0.71260 0.13170 25.22400 
24 10 2019 12 44 35 3.84880 1.08180 -0.71220 0.13030 25.22300 
24 10 2019 12 44 53 3.84370 1.08040 -0.71180 0.12490 25.20400 
24 10 2019 12 45 11 3.83300 1.07340 -0.71190 0.12590 25.18700 
24 10 2019 12 45 29 3.82020 1.07200 -0.71280 0.13320 25.18900 
24 10 2019 12 45 46 3.81330 1.07200 -0.71150 0.14000 25.18800 
24 10 2019 12 46 4 3.81270 1.07470 -0.71100 0.14530 25.20100 
24 10 2019 12 46 22 3.80950 1.07910 -0.71150 0.14400 25.20700 
24 10 2019 12 46 40 3.80540 1.08020 -0.71190 0.13620 25.20200 
24 10 2019 12 46 58 3.80200 1.07910 -0.71340 0.13320 25.19900 
24 10 2019 12 47 15 3.79510 1.07720 -0.71350 0.13330 25.19400 
24 10 2019 12 47 33 3.79400 1.07820 -0.71300 0.13430 25.19500 
24 10 2019 12 47 51 3.78960 1.07940 -0.71070 0.12470 25.17500 
24 10 2019 12 48 9 3.78910 1.07960 -0.70900 0.11540 25.14100 
24 10 2019 12 48 27 3.77860 1.06960 -0.70910 0.11370 25.11300 
24 10 2019 12 48 45 3.75960 1.06300 -0.70920 0.11970 25.09900 
24 10 2019 12 49 2 3.75560 1.06510 -0.70610 0.11840 25.06800 
24 10 2019 12 49 20 3.74330 1.06000 -0.70770 0.12420 25.07200 
24 10 2019 12 49 38 3.74320 1.06580 -0.70560 0.12570 25.05900 
24 10 2019 12 49 56 3.73580 1.06410 -0.70660 0.12770 25.05600 
24 10 2019 12 50 14 3.72070 1.06340 -0.70780 0.12850 25.04800 
24 10 2019 12 50 31 3.70980 1.06300 -0.70720 0.12670 25.04000 
24 10 2019 12 50 49 3.70290 1.06110 -0.70690 0.12910 25.04000 
24 10 2019 12 51 7 3.70490 1.06680 -0.70690 0.12850 25.02900 
24 10 2019 12 51 25 3.69900 1.06560 -0.70800 0.12910 25.01900 
24 10 2019 12 51 43 3.69310 1.06530 -0.70780 0.12880 25.02500 
24 10 2019 12 52 0 3.67730 1.06340 -0.70640 0.12620 25.01100 
24 10 2019 12 52 18 3.66090 1.05890 -0.70760 0.12770 25.01200 
24 10 2019 12 52 36 3.65080 1.06200 -0.70580 0.12520 24.99800 
24 10 2019 12 52 54 3.64550 1.05780 -0.70590 0.12370 24.97400 
24 10 2019 12 53 12 3.64200 1.05770 -0.70630 0.12470 24.96800 
24 10 2019 12 53 29 3.63930 1.05770 -0.70640 0.12350 24.95700 
24 10 2019 12 53 47 3.63240 1.05650 -0.70610 0.11740 24.94800 
24 10 2019 12 54 5 3.62730 1.05580 -0.70550 0.11670 24.94200 
24 10 2019 12 54 23 3.62450 1.05430 -0.70560 0.11600 24.94000 
24 10 2019 12 54 41 3.62490 1.05520 -0.70550 0.12130 24.93200 
24 10 2019 12 54 58 3.61720 1.05510 -0.70550 0.12620 24.93300 
24 10 2019 12 55 16 3.60370 1.05360 -0.70480 0.13190 24.93800 
24 10 2019 12 55 34 3.59090 1.05350 -0.70510 0.13340 24.93800 
24 10 2019 12 55 52 3.58210 1.05330 -0.70490 0.13180 24.94100 
24 10 2019 12 56 10 3.56350 1.04730 -0.70500 0.13570 24.94600 
24 10 2019 12 56 28 3.55770 1.04830 -0.70580 0.13710 24.95100 
24 10 2019 12 56 45 3.56040 1.05060 -0.70600 0.13760 24.96200 
24 10 2019 12 57 3 3.56020 1.05270 -0.70620 0.14320 24.97400 
24 10 2019 12 57 21 3.55310 1.05620 -0.70650 0.14340 24.98300 
24 10 2019 12 57 39 3.53880 1.05130 -0.70610 0.13950 24.98100 
24 10 2019 12 57 57 3.52970 1.04840 -0.70760 0.14000 24.98800 
24 10 2019 12 58 14 3.51600 1.04510 -0.70620 0.14160 24.99600 
24 10 2019 12 58 32 3.50410 1.04460 -0.70690 0.14310 25.00800 
24 10 2019 12 58 50 3.50020 1.04420 -0.70770 0.14300 25.00100 
24 10 2019 12 59 8 3.48830 1.04360 -0.70910 0.13880 25.01900 
24 10 2019 12 59 26 3.47510 1.03900 -0.70950 0.13950 25.02400 
24 10 2019 12 59 43 3.46450 1.03860 -0.70900 0.13940 25.03000 
24 10 2019 13 0 1 3.46520 1.04090 -0.70920 0.13410 25.01700 
24 10 2019 13 0 19 3.45760 1.03820 -0.70850 0.12720 25.02400 
24 10 2019 13 0 37 3.44960 1.03620 -0.70710 0.12150 25.01300 
24 10 2019 13 0 55 3.44450 1.03170 -0.70700 0.12400 25.00400 
24 10 2019 13 1 12 3.43510 1.02790 -0.70800 0.12920 25.02200 
24 10 2019 13 1 30 3.42570 1.02920 -0.70920 0.13200 25.02200 
24 10 2019 13 1 48 3.41900 1.02860 -0.70880 0.13330 25.01700 
24 10 2019 13 2 6 3.41810 1.03040 -0.70860 0.13600 25.03500 
24 10 2019 13 2 24 3.41230 1.03050 -0.70910 0.13660 25.04100 
24 10 2019 13 2 41 3.40420 1.02920 -0.70900 0.14140 25.05400 
24 10 2019 13 2 59 3.38490 1.02570 -0.70900 0.14630 25.06400 
24 10 2019 13 3 17 3.37430 1.02610 -0.70990 0.14820 25.09100 
24 10 2019 13 3 35 3.37290 1.03020 -0.71000 0.14640 25.09800 
24 10 2019 13 3 53 3.36960 1.03110 -0.71070 0.14550 25.10900 
24 10 2019 13 4 11 3.36170 1.03010 -0.71200 0.14170 25.11000 
24 10 2019 13 4 28 3.34540 1.02460 -0.71260 0.14100 25.11200 
24 10 2019 13 4 46 3.33710 1.02260 -0.71170 0.14270 25.12000 
24 10 2019 13 5 4 3.33980 1.02490 -0.71140 0.14470 25.13900 
24 10 2019 13 5 22 3.33510 1.02410 -0.71220 0.14800 25.14600 
24 10 2019 13 5 40 3.32680 1.02240 -0.71140 0.15120 25.16200 
24 10 2019 13 5 57 3.31640 1.02150 -0.71160 0.15370 25.17800 
24 10 2019 13 6 15 3.30790 1.02220 -0.71180 0.15140 25.19000 
24 10 2019 13 6 33 3.30030 1.02000 -0.71320 0.15060 25.20100 
24 10 2019 13 6 51 3.29420 1.01930 -0.71500 0.15290 25.20600 
24 10 2019 13 7 9 3.28590 1.02000 -0.71550 0.15210 25.21600 
24 10 2019 13 7 26 3.28840 1.02430 -0.71470 0.14160 25.20300 
24 10 2019 13 7 44 3.28380 1.01830 -0.71510 0.13600 25.20200 
24 10 2019 13 8 2 3.27320 1.01490 -0.71440 0.13240 25.19400 
24 10 2019 13 8 20 3.25850 1.00880 -0.71420 0.12700 25.19000 
24 10 2019 13 8 38 3.25300 1.00680 -0.71480 0.12860 25.18700 
24 10 2019 13 8 55 3.24630 1.00530 -0.71410 0.13050 25.19800 
24 10 2019 13 9 13 3.23790 1.00450 -0.71400 0.13430 25.19400 
24 10 2019 13 9 31 3.23460 1.00860 -0.71350 0.13400 25.19300 
24 10 2019 13 9 49 3.22640 1.00670 -0.71430 0.12900 25.18300 
24 10 2019 13 10 7 3.21920 1.00520 -0.71310 0.12270 25.17400 
24 10 2019 13 10 24 3.21410 1.00500 -0.71280 0.11780 25.14400 
24 10 2019 13 10 42 3.21160 1.00230 -0.71350 0.11140 25.13100 
24 10 2019 13 11 0 3.20560 1.00170 -0.71310 0.11060 25.12000 
24 10 2019 13 11 18 3.20010 0.99850 -0.71230 0.10720 25.10900 
24 10 2019 13 11 36 3.19220 0.99680 -0.71250 0.11100 25.10800 
24 10 2019 13 11 54 3.18580 0.99820 -0.71220 0.11120 25.09200 
24 10 2019 13 12 11 3.17240 0.99390 -0.71240 0.11620 25.08700 
24 10 2019 13 12 29 3.17020 0.99680 -0.71230 0.11970 25.09200 
24 10 2019 13 12 47 3.16210 0.99720 -0.71190 0.11870 25.08100 
24 10 2019 13 13 5 3.15310 0.99540 -0.71170 0.11640 25.06400 
24 10 2019 13 13 23 3.14420 0.99400 -0.71070 0.11560 25.06300 
24 10 2019 13 13 40 3.13310 0.99210 -0.71060 0.11600 25.05800 
24 10 2019 13 13 58 3.12270 0.99240 -0.71020 0.11580 25.04600 
24 10 2019 13 14 16 3.11530 0.99200 -0.70970 0.11070 25.04000 
24 10 2019 13 14 34 3.11090 0.99100 -0.71000 0.11070 25.03100 
24 10 2019 13 14 52 3.10860 0.99140 -0.71000 0.10840 25.00500 
24 10 2019 13 15 9 3.10650 0.99070 -0.70970 0.11080 25.01700 
24 10 2019 13 15 27 3.09960 0.99070 -0.70940 0.11320 25.01100 
24 10 2019 13 15 45 3.09120 0.98990 -0.70900 0.11550 25.01200 
24 10 2019 13 16 3 3.08550 0.99060 -0.70910 0.11660 25.00300 
24 10 2019 13 16 21 3.07420 0.98930 -0.70750 0.11330 24.99300 
24 10 2019 13 16 38 3.06380 0.98590 -0.70770 0.11190 24.98300 
24 10 2019 13 16 56 3.06020 0.98560 -0.70790 0.11280 24.98400 
24 10 2019 13 17 14 3.05300 0.98420 -0.70800 0.11610 24.98000 
24 10 2019 13 17 32 3.04390 0.98420 -0.70780 0.12050 24.97700 
24 10 2019 13 17 50 3.03820 0.98840 -0.70850 0.12060 24.98100 
24 10 2019 13 18 7 3.03390 0.99000 -0.70760 0.11530 24.96800 
24 10 2019 13 18 25 3.02030 0.98440 -0.70830 0.11010 24.96300 
24 10 2019 13 18 43 3.01230 0.98250 -0.70850 0.10830 24.96300 
24 10 2019 13 19 1 3.00880 0.98410 -0.70720 0.10720 24.94800 
24 10 2019 13 19 19 3.00560 0.98220 -0.70770 0.10510 24.94100 
24 10 2019 13 19 36 3.00250 0.98330 -0.70750 0.10090 24.93800 
24 10 2019 13 19 54 2.99800 0.98280 -0.70620 0.09890 24.91100 
24 10 2019 13 20 12 2.99120 0.98150 -0.70560 0.09680 24.90200 
24 10 2019 13 20 30 2.98100 0.97760 -0.70570 0.09420 24.87500 
24 10 2019 13 20 48 2.96830 0.97270 -0.70560 0.09660 24.86400 
24 10 2019 13 21 5 2.95630 0.97170 -0.70510 0.09960 24.86500 
24 10 2019 13 21 23 2.94490 0.97080 -0.70410 0.10160 24.86300 
24 10 2019 13 21 41 2.92880 0.96680 -0.70400 0.09870 24.84600 
24 10 2019 13 21 59 2.91580 0.96250 -0.70330 0.10230 24.84400 
24 10 2019 13 22 17 2.90110 0.95990 -0.70350 0.10600 24.84800 
24 10 2019 13 22 34 2.89070 0.96080 -0.70420 0.10870 24.83800 
24 10 2019 13 22 52 2.88320 0.96020 -0.70420 0.10960 24.83800 
24 10 2019 13 23 10 2.88010 0.96270 -0.70430 0.11120 24.85300 
24 10 2019 13 23 28 2.87760 0.96500 -0.70440 0.11050 24.84900 
24 10 2019 13 23 46 2.87290 0.96570 -0.70320 0.10270 24.82300 
24 10 2019 13 24 3 2.86290 0.96200 -0.70330 0.09370 24.80400 
24 10 2019 13 24 21 2.85640 0.95910 -0.70320 0.09020 24.79400 
24 10 2019 13 24 39 2.84520 0.95570 -0.70300 0.08930 24.79200 
24 10 2019 13 24 57 2.83640 0.95550 -0.70180 0.08870 24.78300 
24 10 2019 13 25 15 2.82970 0.95330 -0.70210 0.08650 24.76300 
24 10 2019 13 25 32 2.82000 0.95140 -0.70190 0.09000 24.74700 
24 10 2019 13 25 50 2.80880 0.94990 -0.70190 0.08710 24.72400 
24 10 2019 13 26 8 2.79470 0.94710 -0.70210 0.08810 24.72400 
24 10 2019 13 26 26 2.78900 0.94860 -0.70160 0.08830 24.70800 
24 10 2019 13 26 44 2.78280 0.94940 -0.70160 0.08660 24.70400 
24 10 2019 13 27 1 2.77920 0.94910 -0.70240 0.08670 24.69700 
24 10 2019 13 27 19 2.77190 0.94830 -0.70150 0.08550 24.68700 
24 10 2019 13 27 37 2.76090 0.94740 -0.70100 0.08350 24.67500 
24 10 2019 13 27 55 2.74920 0.94340 -0.70100 0.08320 24.66900 
24 10 2019 13 28 13 2.73960 0.94220 -0.70150 0.08790 24.65300 
24 10 2019 13 28 30 2.72640 0.94130 -0.70080 0.09190 24.64200 
24 10 2019 13 28 48 2.71840 0.94360 -0.69990 0.09210 24.64300 
24 10 2019 13 29 6 2.71280 0.94150 -0.69960 0.09250 24.64200 
24 10 2019 13 29 24 2.70560 0.94140 -0.70080 0.09400 24.64200 
24 10 2019 13 29 42 2.70170 0.94420 -0.70020 0.09140 24.63500 
24 10 2019 13 29 59 2.69100 0.94220 -0.69990 0.09040 24.62800 
24 10 2019 13 30 17 2.67990 0.94020 -0.69890 0.09170 24.61800 
24 10 2019 13 30 35 2.66890 0.93870 -0.69960 0.09150 24.61300 
24 10 2019 13 30 53 2.65660 0.93720 -0.69910 0.09530 24.61700 
24 10 2019 13 31 11 2.64880 0.93870 -0.69890 0.09600 24.61800 
24 10 2019 13 31 28 2.64440 0.93950 -0.69980 0.09690 24.62500 
24 10 2019 13 31 46 2.63840 0.94080 -0.69950 0.08950 24.61700 
24 10 2019 13 32 4 2.62580 0.93670 -0.70030 0.08580 24.60800 
24 10 2019 13 32 22 2.61700 0.93560 -0.70010 0.08590 24.60200 
24 10 2019 13 32 40 2.61410 0.93550 -0.70000 0.08060 24.58300 
24 10 2019 13 32 57 2.60550 0.93430 -0.70080 0.07910 24.57200 
24 10 2019 13 33 15 2.59360 0.93210 -0.70030 0.07980 24.55900 
24 10 2019 13 33 33 2.58460 0.93130 -0.69990 0.07970 24.55200 
24 10 2019 13 33 51 2.57810 0.93020 -0.69980 0.07750 24.54100 
24 10 2019 13 34 9 2.57060 0.93040 -0.70030 0.08000 24.53900 
24 10 2019 13 34 26 2.56330 0.93040 -0.69950 0.07840 24.53600 
24 10 2019 13 34 44 2.55600 0.92940 -0.69960 0.07880 24.53100 
24 10 2019 13 35 2 2.54900 0.92940 -0.69950 0.08110 24.52300 
24 10 2019 13 35 20 2.54180 0.92870 -0.69950 0.07970 24.51800 
24 10 2019 13 35 38 2.53370 0.92670 -0.69900 0.07810 24.51300 
24 10 2019 13 35 55 2.52170 0.92200 -0.69930 0.07650 24.49200 
24 10 2019 13 36 13 2.51010 0.91850 -0.69860 0.07480 24.47600 
24 10 2019 13 36 31 2.50220 0.91680 -0.69860 0.07250 24.46700 
24 10 2019 13 36 49 2.49480 0.91540 -0.69820 0.07210 24.45700 
24 10 2019 13 37 7 2.49240 0.91630 -0.69770 0.07190 24.45100 
24 10 2019 13 37 24 2.48740 0.91630 -0.69840 0.07450 24.44900 
24 10 2019 13 37 42 2.48260 0.91860 -0.69780 0.07510 24.44900 
24 10 2019 13 38 0 2.47420 0.91760 -0.69680 0.07340 24.44200 
24 10 2019 13 38 18 2.46630 0.91560 -0.69760 0.07340 24.43700 
24 10 2019 13 38 36 2.45790 0.91610 -0.69750 0.07480 24.43300 
24 10 2019 13 38 53 2.44880 0.91620 -0.69740 0.07500 24.42200 
24 10 2019 13 39 11 2.44130 0.91690 -0.69690 0.07340 24.40700 
24 10 2019 13 39 29 2.43310 0.91610 -0.69650 0.07150 24.39300 
24 10 2019 13 39 47 2.42840 0.91780 -0.69670 0.07230 24.39300 
24 10 2019 13 40 5 2.42160 0.91930 -0.69640 0.07300 24.38900 
24 10 2019 13 40 22 2.41190 0.91920 -0.69580 0.07170 24.38400 
24 10 2019 13 40 40 2.39920 0.91700 -0.69530 0.07420 24.37300 
24 10 2019 13 40 58 2.38870 0.91710 -0.69600 0.07490 24.36100 
24 10 2019 13 41 16 2.37590 0.91500 -0.69670 0.07590 24.36100 
24 10 2019 13 41 34 2.36320 0.91350 -0.69640 0.07950 24.36100 
24 10 2019 13 41 51 2.35480 0.91460 -0.69650 0.08040 24.36100 
24 10 2019 13 42 9 2.34560 0.91440 -0.69670 0.07840 24.36200 
24 10 2019 13 42 27 2.33560 0.91140 -0.69610 0.07780 24.36200 
24 10 2019 13 42 45 2.32170 0.90930 -0.69660 0.07500 24.36000 
24 10 2019 13 43 3 2.30610 0.90410 -0.69620 0.07080 24.35300 
24 10 2019 13 43 20 2.30060 0.90240 -0.69560 0.06600 24.34100 
24 10 2019 13 43 38 2.29600 0.90350 -0.69590 0.06390 24.32300 
24 10 2019 13 43 56 2.28650 0.90020 -0.69450 0.06080 24.31600 
24 10 2019 13 44 14 2.28120 0.89750 -0.69460 0.05580 24.29400 
24 10 2019 13 44 32 2.27750 0.89900 -0.69500 0.05560 24.28000 
24 10 2019 13 44 49 2.27110 0.89780 -0.69430 0.05440 24.26800 
24 10 2019 13 45 7 2.26350 0.89700 -0.69400 0.05720 24.25700 
24 10 2019 13 45 25 2.25720 0.89740 -0.69490 0.05710 24.25500 
24 10 2019 13 45 43 2.24920 0.89690 -0.69440 0.05740 24.24600 
24 10 2019 13 46 1 2.24160 0.89680 -0.69370 0.05830 24.24100 
24 10 2019 13 46 18 2.23240 0.89470 -0.69350 0.05720 24.21500 
24 10 2019 13 46 36 2.21830 0.89190 -0.69380 0.05960 24.21200 
24 10 2019 13 46 54 2.20270 0.88900 -0.69400 0.06350 24.20900 
24 10 2019 13 47 12 2.19090 0.88890 -0.69370 0.06620 24.20600 
24 10 2019 13 47 30 2.18320 0.88930 -0.69390 0.06570 24.20500 
24 10 2019 13 47 47 2.17870 0.89020 -0.69330 0.06490 24.21300 
24 10 2019 13 48 5 2.17240 0.88980 -0.69380 0.06400 24.20800 
24 10 2019 13 48 23 2.16660 0.89020 -0.69370 0.06400 24.20500 
24 10 2019 13 48 41 2.15710 0.88920 -0.69300 0.06670 24.20600 
24 10 2019 13 48 59 2.14620 0.88800 -0.69300 0.06850 24.20400 
24 10 2019 13 49 16 2.13770 0.88830 -0.69300 0.07090 24.20700 
24 10 2019 13 49 34 2.12830 0.88860 -0.69350 0.07030 24.20800 
24 10 2019 13 49 52 2.12070 0.88910 -0.69340 0.07110 24.21600 
24 10 2019 13 50 10 2.11510 0.89000 -0.69370 0.07000 24.20400 
24 10 2019 13 50 28 2.10490 0.88880 -0.69390 0.07150 24.20400 
24 10 2019 13 50 45 2.09690 0.88900 -0.69400 0.07060 24.21000 
24 10 2019 13 51 3 2.08850 0.88780 -0.69320 0.07030 24.20900 
24 10 2019 13 51 21 2.07720 0.88500 -0.69400 0.06810 24.19900 
24 10 2019 13 51 39 2.07060 0.88140 -0.69320 0.06300 24.19800 
24 10 2019 13 51 57 2.06190 0.87870 -0.69320 0.05770 24.19000 
24 10 2019 13 52 14 2.05230 0.87750 -0.69350 0.05740 24.17900 
24 10 2019 13 52 32 2.04180 0.87660 -0.69330 0.05800 24.17800 
24 10 2019 13 52 50 2.03580 0.87660 -0.69280 0.05830 24.17300 
24 10 2019 13 53 8 2.03010 0.87670 -0.69270 0.05540 24.16700 
24 10 2019 13 53 26 2.02150 0.87610 -0.69280 0.05650 24.16600 
24 10 2019 13 53 43 2.01140 0.87410 -0.69280 0.05830 24.14800 
24 10 2019 13 54 1 2.00270 0.87410 -0.69270 0.05810 24.13800 
24 10 2019 13 54 19 1.99360 0.87280 -0.69280 0.06140 24.15200 
24 10 2019 13 54 37 1.98640 0.87430 -0.69260 0.06300 24.16200 
24 10 2019 13 54 55 1.97990 0.87380 -0.69190 0.06590 24.16800 
24 10 2019 13 55 12 1.97420 0.87680 -0.69200 0.06680 24.17400 
24 10 2019 13 55 30 1.96590 0.87640 -0.69280 0.06850 24.18300 
24 10 2019 13 55 48 1.95920 0.87670 -0.69250 0.06840 24.18400 
24 10 2019 13 56 6 1.94920 0.87400 -0.69250 0.06960 24.18600 
24 10 2019 13 56 24 1.93610 0.87200 -0.69280 0.07000 24.18700 
24 10 2019 13 56 41 1.92430 0.86930 -0.69350 0.07030 24.19000 
24 10 2019 13 56 59 1.91590 0.86830 -0.69350 0.07020 24.19600 
24 10 2019 13 57 17 1.90750 0.86610 -0.69420 0.07060 24.19700 
24 10 2019 13 57 35 1.90270 0.86590 -0.69430 0.06820 24.20300 
24 10 2019 13 57 53 1.89390 0.86060 -0.69480 0.06750 24.19800 
24 10 2019 13 58 10 1.88040 0.85470 -0.69480 0.06920 24.20400 
24 10 2019 13 58 28 1.86970 0.85110 -0.69500 0.06960 24.21200 
24 10 2019 13 58 46 1.86010 0.84780 -0.69530 0.06960 24.21700 
24 10 2019 13 59 4 1.84930 0.84270 -0.69500 0.06910 24.21900 
24 10 2019 13 59 22 1.84150 0.83970 -0.69500 0.06890 24.21700 
24 10 2019 13 59 39 1.83310 0.83570 -0.69460 0.06890 24.21600 
24 10 2019 13 59 57 1.82590 0.83220 -0.69490 0.06900 24.21700 
24 10 2019 14 0 15 1.81990 0.82840 -0.69520 0.06450 24.22200 
24 10 2019 14 0 33 1.81410 0.82320 -0.69450 0.06180 24.20600 
24 10 2019 14 0 51 1.80780 0.81780 -0.69430 0.05860 24.20000 
24 10 2019 14 1 8 1.80300 0.81300 -0.69390 0.05720 24.19200 
24 10 2019 14 1 26 1.79770 0.80900 -0.69200 0.05660 24.18400 
24 10 2019 14 1 44 1.79520 0.80610 -0.69270 0.05270 24.16600 
24 10 2019 14 2 2 1.79010 0.80220 -0.69180 0.04930 24.15400 
24 10 2019 14 2 20 1.78300 0.79720 -0.69220 0.04540 24.13000 
24 10 2019 14 2 37 1.77210 0.79220 -0.69180 0.04530 24.11800 
24 10 2019 14 2 55 1.76210 0.78680 -0.69160 0.04600 24.11600 
24 10 2019 14 3 13 1.74990 0.78090 -0.69130 0.04700 24.10600 
24 10 2019 14 3 31 1.73820 0.77620 -0.69140 0.04680 24.10500 
24 10 2019 14 3 49 1.72470 0.77030 -0.69100 0.04670 24.10400 
24 10 2019 14 4 6 1.71400 0.76670 -0.69080 0.04530 24.08300 
24 10 2019 14 4 24 1.70500 0.76220 -0.69080 0.04460 24.07400 
24 10 2019 14 4 42 1.69770 0.75890 -0.69030 0.04420 24.06500 
24 10 2019 14 5 0 1.68620 0.75370 -0.69060 0.04580 24.05900 
24 10 2019 14 5 18 1.67610 0.74970 -0.69050 0.04930 24.06600 
24 10 2019 14 5 35 1.66780 0.74850 -0.69050 0.04990 24.05800 
24 10 2019 14 5 53 1.65730 0.74470 -0.68980 0.05100 24.06500 
24 10 2019 14 6 11 1.64990 0.74250 -0.68960 0.05190 24.05700 
24 10 2019 14 6 29 1.64140 0.73950 -0.68990 0.05200 24.05800 
24 10 2019 14 6 47 1.63200 0.73590 -0.68990 0.05240 24.05900 
24 10 2019 14 7 4 1.62360 0.73350 -0.68890 0.05070 24.05800 
24 10 2019 14 7 22 1.61810 0.72830 -0.68820 0.04940 24.05100 
24 10 2019 14 7 40 1.61130 0.72410 -0.68940 0.04640 24.04200 
24 10 2019 14 7 58 1.60070 0.71720 -0.68900 0.04480 24.04300 
24 10 2019 14 8 16 1.59050 0.71230 -0.68900 0.04410 24.04000 
24 10 2019 14 8 33 1.58240 0.70760 -0.68840 0.04380 24.02800 
24 10 2019 14 8 51 1.57430 0.70400 -0.68850 0.04430 24.01700 
24 10 2019 14 9 9 1.56590 0.70080 -0.68850 0.04600 24.02100 
24 10 2019 14 9 27 1.55610 0.69700 -0.68840 0.04580 24.01800 
24 10 2019 14 9 45 1.54920 0.69500 -0.68760 0.04220 24.00500 
24 10 2019 14 10 2 1.54240 0.68930 -0.68730 0.03980 23.98300 
24 10 2019 14 10 20 1.53250 0.68300 -0.68760 0.03800 23.97300 
24 10 2019 14 10 38 1.52560 0.68070 -0.68720 0.03760 23.97500 
24 10 2019 14 10 56 1.51650 0.67660 -0.68710 0.03600 23.96300 
24 10 2019 14 11 14 1.50570 0.67060 -0.68730 0.03470 23.95400 
24 10 2019 14 11 31 1.49470 0.66530 -0.68750 0.03270 23.94900 
24 10 2019 14 11 49 1.48820 0.66240 -0.68720 0.03270 23.94200 
24 10 2019 14 12 7 1.47950 0.65870 -0.68670 0.03240 23.93700 
24 10 2019 14 12 25 1.46780 0.65370 -0.68720 0.03330 23.93100 
24 10 2019 14 12 43 1.46240 0.65370 -0.68630 0.03480 23.92700 
24 10 2019 14 13 0 1.45330 0.65090 -0.68610 0.03530 23.91100 
24 10 2019 14 13 18 1.44470 0.64830 -0.68670 0.03460 23.90400 
24 10 2019 14 13 36 1.43620 0.64460 -0.68720 0.03530 23.89900 
24 10 2019 14 13 54 1.42640 0.64180 -0.68590 0.03780 23.89500 
24 10 2019 14 14 12 1.41660 0.64070 -0.68550 0.03920 23.89000 
24 10 2019 14 14 29 1.40720 0.63980 -0.68610 0.03860 23.89000 
